timestamp,user_id,flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_body,ACCy_body,ACCz_body,ACCx_world,ACCy_world,ACCz_world,Alphabet
1616135980.6017454,1,10.0,7.0,-7.0,-8.0,-4.0,0.72113,0.287231,-0.630371,0.011047,-0.007634,0.0,0.007634,8.994898,3.880762,0.186621,0.022729,-0.04187,-0.206958,0.206958,0.045459,-0.003589,good
1616135980.6116903,1,8.0,1.0,-8.0,-7.0,-1.0,0.72113,0.287048,-0.630432,0.011108,-0.015267,0.0,0.007634,8.993701,3.896313,0.193799,0.020337,-0.022729,-0.200977,0.193799,0.059814,0.001196,good
1616135980.621628,1,9.0,5.0,-8.0,-7.0,-3.0,0.72113,0.286804,-0.630554,0.011108,-0.015267,0.0,0.007634,8.991308,3.898706,0.185425,0.015552,-0.016748,-0.209351,0.197388,0.069385,0.0,good
1616135980.6310887,1,10.0,3.0,-10.0,-7.0,-3.0,0.72113,0.286621,-0.630615,0.011108,-0.015267,0.0,0.0,8.99729,3.891528,0.184229,0.021533,-0.021533,-0.210547,0.202173,0.063403,0.002393,good
1616135980.64174,1,7.0,5.0,-7.0,-7.0,-3.0,0.721191,0.286438,-0.630676,0.011108,-0.015267,0.0,0.0,9.02002,3.884351,0.19021,0.04187,-0.026318,-0.205762,0.203369,0.05144,0.019141,good
1616135980.6508708,1,10.0,2.0,-11.0,-9.0,-3.0,0.721191,0.286255,-0.630676,0.011169,-0.015267,0.0,0.007634,9.040357,3.883154,0.189014,0.062207,-0.023926,-0.208154,0.209351,0.046655,0.038281,good
1616135980.661795,1,9.0,4.0,-8.0,-11.0,-1.0,0.721252,0.286072,-0.630737,0.011292,-0.007634,0.007634,0.007634,9.037964,3.878369,0.183032,0.057422,-0.025122,-0.215332,0.215332,0.050244,0.033496,good
1616135980.6709747,1,9.0,3.0,-8.0,-7.0,-3.0,0.721252,0.28595,-0.630798,0.011414,-0.007634,0.0,0.007634,9.027197,3.87478,0.183032,0.045459,-0.026318,-0.215332,0.212939,0.053833,0.021533,good
1616135980.681713,1,8.0,7.0,-7.0,-10.0,-1.0,0.721252,0.285767,-0.630859,0.011475,-0.007634,0.0,0.007634,9.027197,3.872388,0.186621,0.044263,-0.025122,-0.211743,0.209351,0.053833,0.021533,good
1616135980.691684,1,9.0,2.0,-7.0,-10.0,-4.0,0.721252,0.285583,-0.630981,0.011597,-0.007634,0.0,0.007634,9.031982,3.873584,0.194995,0.046655,-0.019141,-0.202173,0.198584,0.053833,0.026318,good
1616135980.7016644,1,8.0,4.0,-8.0,-9.0,-3.0,0.721252,0.2854,-0.631042,0.011658,-0.015267,0.0,0.007634,9.035571,3.864014,0.205762,0.049048,-0.026318,-0.192603,0.193799,0.043066,0.026318,good
1616135980.7110984,1,8.0,5.0,-8.0,-8.0,-1.0,0.721313,0.285156,-0.631042,0.01178,-0.015267,0.0,0.007634,9.042749,3.856836,0.214136,0.055029,-0.028711,-0.186621,0.19021,0.035889,0.031104,good
1616135980.721103,1,9.0,4.0,-7.0,-9.0,0.0,0.721313,0.284973,-0.631104,0.011841,-0.007634,0.0,0.007634,9.047534,3.847266,0.198584,0.058618,-0.034692,-0.202173,0.206958,0.035889,0.031104,good
1616135980.7311184,1,7.0,5.0,-11.0,-10.0,-3.0,0.721313,0.28479,-0.631165,0.011963,-0.007634,0.0,0.007634,9.05232,3.830518,0.187817,0.062207,-0.046655,-0.212939,0.22251,0.029907,0.028711,good
1616135980.7417564,1,9.0,5.0,-6.0,-7.0,0.0,0.721375,0.284607,-0.631226,0.012085,-0.007634,0.0,0.007634,9.055908,3.811377,0.197388,0.063403,-0.062207,-0.204565,0.220117,0.013159,0.025122,good
1616135980.751046,1,9.0,3.0,-6.0,-10.0,-4.0,0.721436,0.284424,-0.631226,0.012268,-0.007634,0.007634,0.007634,9.047534,3.792236,0.198584,0.052637,-0.077759,-0.205762,0.224902,0.003589,0.008374,good
1616135980.7608728,1,8.0,3.0,-8.0,-7.0,-4.0,0.721497,0.284302,-0.631226,0.012451,-0.007634,0.007634,0.007634,9.031982,3.779077,0.196191,0.035889,-0.086133,-0.209351,0.228491,0.003589,-0.00957,good
1616135980.7709296,1,12.0,5.0,-7.0,-9.0,-1.0,0.721558,0.284119,-0.631226,0.012573,-0.007634,0.007634,0.007634,9.023608,3.762329,0.200977,0.026318,-0.099292,-0.206958,0.229687,-0.003589,-0.022729,good
1616135980.7809432,1,9.0,5.0,-8.0,-11.0,-4.0,0.721558,0.284058,-0.631226,0.012695,-0.007634,0.007634,0.0,9.017627,3.747974,0.210547,0.019141,-0.111255,-0.197388,0.223706,-0.015552,-0.033496,good
1616135980.7916224,1,10.0,5.0,-7.0,-7.0,-4.0,0.721619,0.283936,-0.631226,0.012817,-0.007634,0.007634,0.0,9.015234,3.743188,0.224902,0.015552,-0.113647,-0.184229,0.211743,-0.021533,-0.037085,good
1616135980.8011725,1,9.0,4.0,-8.0,-7.0,-1.0,0.72168,0.283813,-0.631226,0.012817,-0.007634,0.0,0.0,9.011645,3.743188,0.236865,0.010767,-0.112451,-0.173462,0.200977,-0.023926,-0.040674,good
1616135980.8110352,1,8.0,5.0,-10.0,-7.0,-2.0,0.721741,0.283752,-0.631165,0.012878,-0.007634,0.0,0.0,9.015234,3.737207,0.235669,0.014355,-0.117236,-0.177051,0.206958,-0.027515,-0.039478,good
1616135980.8209789,1,9.0,3.0,-10.0,-8.0,-1.0,0.721741,0.283752,-0.631165,0.012878,-0.007634,0.0,-0.007634,9.021215,3.736011,0.229687,0.020337,-0.118433,-0.183032,0.214136,-0.027515,-0.034692,good
1616135980.8318412,1,7.0,5.0,-10.0,-7.0,-3.0,0.721741,0.283752,-0.631165,0.012939,0.0,0.0,-0.007634,9.028394,3.744385,0.23208,0.027515,-0.108862,-0.18064,0.209351,-0.022729,-0.025122,good
1616135980.840948,1,11.0,4.0,-8.0,-8.0,-5.0,0.721802,0.283752,-0.631104,0.013,0.0,0.007634,-0.007634,9.031982,3.761133,0.234473,0.031104,-0.092114,-0.18064,0.203369,-0.010767,-0.014355,good
1616135980.8510375,1,8.0,3.0,-8.0,-7.0,-3.0,0.721802,0.283813,-0.631042,0.013123,0.0,0.007634,-0.007634,9.037964,3.785058,0.226099,0.037085,-0.066992,-0.189014,0.203369,0.010767,0.0,good
1616135980.8608425,1,8.0,5.0,-8.0,-8.0,-5.0,0.721863,0.283875,-0.630981,0.013184,0.0,0.007634,-0.007634,9.040357,3.81377,0.236865,0.039478,-0.039478,-0.179443,0.184229,0.029907,0.011963,good
1616135980.871087,1,10.0,4.0,-7.0,-12.0,-4.0,0.721924,0.283936,-0.63092,0.013184,-0.007634,0.007634,-0.007634,9.036768,3.824536,0.24165,0.035889,-0.029907,-0.175854,0.177051,0.037085,0.013159,good
1616135980.8811052,1,9.0,3.0,-10.0,-10.0,-4.0,0.721985,0.283875,-0.630859,0.013245,-0.007634,0.007634,0.0,9.027197,3.82334,0.248828,0.025122,-0.029907,-0.171069,0.169873,0.038281,0.003589,good
1616135980.891174,1,8.0,6.0,-8.0,-8.0,-3.0,0.722046,0.283875,-0.630798,0.013306,0.0,0.007634,0.0,9.016431,3.814966,0.250024,0.014355,-0.037085,-0.171069,0.171069,0.035889,-0.008374,good
1616135980.9010842,1,9.0,6.0,-8.0,-7.0,-3.0,0.722046,0.283875,-0.630737,0.013428,0.0,0.007634,0.0,9.011645,3.804199,0.263184,0.00957,-0.046655,-0.159106,0.162695,0.025122,-0.015552,good
1616135980.9109545,1,9.0,6.0,-7.0,-7.0,-5.0,0.722107,0.283997,-0.630676,0.01355,0.007634,0.0,0.0,8.999682,3.807788,0.282324,-0.001196,-0.043066,-0.141162,0.142358,0.023926,-0.023926,good
1616135980.921134,1,9.0,6.0,-10.0,-9.0,-5.0,0.722046,0.284119,-0.630615,0.013672,0.007634,0.0,0.0,8.994898,3.819751,0.302661,-0.004785,-0.031104,-0.119629,0.118433,0.026318,-0.021533,good
1616135980.9310942,1,5.0,5.0,-27.0,-7.0,5.0,0.722107,0.28418,-0.630554,0.013794,0.007634,0.0,0.0,8.993701,3.837695,0.332568,-0.007178,-0.013159,-0.090918,0.084937,0.029907,-0.015552,good
1616135980.9410152,1,11.0,1.0,-10.0,-7.0,1.0,0.722168,0.284241,-0.630493,0.013916,0.0,0.007634,0.0,8.999682,3.861621,0.346924,-0.001196,0.00957,-0.077759,0.065796,0.040674,0.0,good
1616135980.9509592,1,9.0,3.0,-10.0,-9.0,-3.0,0.722229,0.284241,-0.630371,0.013916,-0.007634,0.007634,0.0,9.006861,3.875977,0.351709,0.005981,0.023926,-0.075366,0.059814,0.050244,0.010767,good
1616135980.961049,1,10.0,5.0,-6.0,-8.0,-2.0,0.72229,0.284241,-0.63031,0.013977,-0.007634,0.007634,0.0,9.000879,3.872388,0.351709,0.0,0.020337,-0.076563,0.061011,0.049048,0.003589,good
1616135980.9710467,1,10.0,5.0,-10.0,-11.0,-4.0,0.722412,0.28418,-0.630249,0.013977,-0.007634,0.007634,0.0,8.994898,3.854443,0.355298,-0.005981,0.002393,-0.076563,0.065796,0.035889,-0.007178,good
1616135980.9807663,1,11.0,4.0,-8.0,-7.0,-2.0,0.722473,0.284119,-0.630188,0.014038,-0.007634,0.0,0.0,8.981738,3.831714,0.35769,-0.019141,-0.017944,-0.075366,0.070581,0.022729,-0.027515,good
1616135980.990992,1,6.0,5.0,-10.0,-9.0,-1.0,0.722473,0.284058,-0.630188,0.014038,-0.007634,0.0,0.0,8.978149,3.820947,0.374438,-0.022729,-0.027515,-0.059814,0.058618,0.00957,-0.033496,good
1616135981.0008838,1,8.0,5.0,-7.0,-9.0,-6.0,0.722534,0.283997,-0.630127,0.014038,-0.007634,0.0,-0.007634,8.973364,3.850854,0.38042,-0.027515,0.001196,-0.055029,0.043066,0.033496,-0.026318,good
1616135981.0108497,1,9.0,5.0,-10.0,-9.0,-1.0,0.722595,0.283997,-0.630127,0.013855,-0.015267,-0.007634,-0.007634,8.981738,3.86521,0.392383,-0.019141,0.013159,-0.044263,0.029907,0.035889,-0.014355,good
1616135981.021068,1,9.0,5.0,-10.0,-9.0,-2.0,0.722595,0.283875,-0.630127,0.013672,-0.015267,0.0,-0.007634,8.990112,3.862817,0.38999,-0.00957,0.010767,-0.047852,0.037085,0.0323,-0.005981,good
1616135981.031113,1,8.0,7.0,-5.0,-7.0,-4.0,0.722656,0.283752,-0.630127,0.01355,-0.015267,0.0,-0.007634,8.990112,3.864014,0.382812,-0.00957,0.011963,-0.056226,0.044263,0.037085,-0.005981,good
1616135981.0409305,1,11.0,3.0,-8.0,-7.0,-3.0,0.722656,0.283691,-0.630127,0.013489,-0.007634,0.0,0.0,8.993701,3.873584,0.375635,-0.005981,0.021533,-0.063403,0.047852,0.046655,0.0,good
1616135981.0510137,1,8.0,38.0,-8.0,-8.0,-2.0,0.722656,0.28363,-0.630127,0.013428,-0.007634,0.0,0.0,9.002075,3.903491,0.373242,0.001196,0.05144,-0.065796,0.039478,0.070581,0.017944,good
1616135981.0608842,1,9.0,5.0,-7.0,-8.0,-3.0,0.722717,0.283508,-0.630127,0.013306,-0.015267,-0.007634,0.0,9.003271,3.946558,0.375635,0.002393,0.094507,-0.065796,0.023926,0.10647,0.035889,good
1616135981.0709262,1,7.0,4.0,-8.0,-8.0,-1.0,0.722717,0.283447,-0.630188,0.013062,-0.022901,-0.007634,-0.007634,9.016431,3.970483,0.374438,0.016748,0.11604,-0.065796,0.019141,0.119629,0.057422,good
1616135981.0808914,1,9.0,6.0,-9.0,-10.0,-3.0,0.722778,0.283264,-0.630249,0.012878,-0.022901,-0.007634,0.0,9.041553,3.983643,0.367261,0.040674,0.129199,-0.07417,0.026318,0.12561,0.08374,good
1616135981.0909374,1,7.0,5.0,-7.0,-8.0,-3.0,0.722778,0.28302,-0.63031,0.012634,-0.022901,-0.007634,0.0,9.064282,3.992017,0.340942,0.0646,0.137573,-0.101685,0.052637,0.136377,0.107666,good
1616135981.100934,1,9.0,4.0,-10.0,-9.0,-3.0,0.722778,0.282715,-0.630432,0.012451,-0.022901,-0.007634,0.007634,9.076245,3.996802,0.320605,0.075366,0.144751,-0.122021,0.070581,0.147144,0.119629,good
1616135981.1109917,1,9.0,3.0,-6.0,-8.0,-4.0,0.722778,0.28241,-0.630615,0.012329,-0.022901,-0.007634,0.007634,9.096582,4.000391,0.297876,0.094507,0.151929,-0.143555,0.092114,0.155518,0.139966,good
1616135981.120902,1,9.0,5.0,-6.0,-8.0,-2.0,0.722778,0.282104,-0.630737,0.012207,-0.022901,-0.007634,0.007634,9.130078,4.00398,0.295483,0.126807,0.15791,-0.145947,0.098096,0.150732,0.171069,good
1616135981.1309483,1,9.0,3.0,-12.0,-9.0,-3.0,0.722839,0.281799,-0.630798,0.012207,-0.022901,0.0,0.015267,9.151611,4.018335,0.281128,0.147144,0.175854,-0.162695,0.111255,0.166284,0.196191,good
